city,timestamp,temperature,season
New York,2010-05-12,3.4503311600664475,spring
New York,2010-05-13,15.032129428841499,spring
New York,2010-05-14,10.87662961425997,spring
New York,2010-05-15,5.405933885848182,spring
New York,2010-05-16,2.601898888067532,spring
New York,2010-05-17,0.7974883270601953,spring
New York,2010-05-18,8.501283717135797,spring
New York,2010-05-19,7.779012366570402,spring
New York,2010-05-20,6.075394688928692,spring
New York,2010-05-21,12.55606215824098,spring
New York,2010-05-22,18.56633602413909,spring
New York,2010-05-23,23.2744157857055,spring
New York,2010-05-24,9.573613262761011,spring
New York,2010-05-25,11.473467150255544,spring
New York,2010-05-26,17.24358683135988,spring
New York,2010-05-27,7.09193688041848,spring
New York,2010-05-28,17.140321344147623,spring
New York,2010-05-29,11.513566134064645,spring
New York,2010-05-30,10.89439032753896,spring
New York,2010-05-31,-1.9005046351878523,spring
New York,2010-06-01,21.774799930186763,summer
New York,2010-06-02,29.039323561800874,summer
New York,2010-06-03,25.627164655309034,summer
New York,2010-06-04,20.24753452869794,summer
New York,2010-06-05,22.07078069648874,summer
New York,2010-06-06,24.00035917247079,summer
New York,2010-06-07,28.170350031831106,summer
New York,2010-06-08,27.01065634823963,summer
New York,2010-06-09,17.243503364963072,summer
New York,2010-06-10,23.09959326356663,summer
New York,2010-06-11,29.74015418897447,summer
New York,2010-06-12,26.061301201281058,summer
New York,2010-06-13,19.217414868535343,summer
New York,2010-06-14,26.15529245579525,summer
New York,2010-06-15,13.416615447064313,summer
New York,2010-06-16,22.017130200629722,summer
New York,2010-06-17,32.600252126978845,summer
New York,2010-06-18,27.67182476477872,summer
New York,2010-06-19,27.640843562982663,summer
New York,2010-06-20,22.417058779082808,summer
New York,2010-06-21,22.145335418435977,summer
New York,2010-06-22,26.580926425321408,summer
New York,2010-06-23,27.38898689740554,summer
New York,2010-06-24,21.45075283644535,summer
New York,2010-06-25,30.262564375485965,summer
New York,2010-06-26,27.71713222400878,summer
New York,2010-06-27,25.729141606431156,summer
New York,2010-06-28,23.548200835541163,summer
New York,2010-06-29,15.72379162201829,summer
New York,2010-06-30,29.544716012010582,summer
New York,2010-07-01,28.796765769431758,summer
New York,2010-07-02,21.51245567480582,summer
New York,2010-07-03,29.028634977813116,summer
New York,2010-07-04,23.66886220894789,summer
New York,2010-07-05,24.363936836041436,summer
New York,2010-07-06,35.62085841277634,summer
New York,2010-07-07,29.37693235205748,summer
New York,2010-07-08,20.38032889722262,summer
New York,2010-07-09,29.2916316797626,summer
New York,2010-07-10,31.177425264195108,summer
New York,2010-07-11,25.133929680299342,summer
New York,2010-07-12,22.94505756062008,summer
New York,2010-07-13,24.382599547499606,summer
New York,2010-07-14,27.59890361326911,summer
New York,2010-07-15,17.69406780822743,summer
New York,2010-07-16,21.49689315843501,summer
New York,2010-07-17,25.17129961711361,summer
New York,2010-07-18,25.657154593329388,summer
New York,2010-07-19,30.146181159409924,summer
New York,2010-07-20,22.055923008686225,summer
New York,2010-07-21,20.10382605225126,summer
New York,2010-07-22,26.319455679612062,summer
New York,2010-07-23,19.1911283515093,summer
New York,2010-07-24,28.78802183283026,summer
New York,2010-07-25,30.340728551282815,summer
New York,2010-07-26,28.630595684413503,summer
New York,2010-07-27,17.946226632213087,summer
New York,2010-07-28,23.50935576425441,summer
New York,2010-07-29,19.46665793502664,summer
New York,2010-07-30,23.025089190866158,summer
New York,2010-07-31,31.48210859332557,summer
New York,2010-08-01,22.806658044019823,summer
New York,2010-08-02,19.738917816281706,summer
New York,2010-08-03,27.36529712521507,summer
New York,2010-08-04,14.231899089093043,summer
New York,2010-08-05,25.251679254365598,summer
New York,2010-08-06,27.35413640014208,summer
New York,2010-08-07,14.469031548228575,summer
New York,2010-08-08,25.804020865396897,summer
New York,2010-08-09,25.837658970060502,summer
New York,2010-08-10,24.078809155586256,summer
New York,2010-08-11,14.053669282362984,summer
New York,2010-08-12,18.196827257465728,summer
New York,2010-08-13,12.777633875434951,summer
New York,2010-08-14,29.397423197759412,summer
New York,2010-08-15,19.862863798655773,summer
New York,2010-08-16,23.924962714234212,summer
New York,2010-08-17,24.70948880043698,summer
New York,2010-08-18,19.21921914833127,summer
New York,2010-08-19,26.483828824811102,summer
New York,2010-08-20,19.99434597591719,summer
New York,2010-08-21,25.56108857654164,summer
New York,2010-08-22,15.47914637216849,summer
New York,2010-08-23,18.915624950081884,summer
New York,2010-08-24,24.162242330212813,summer
New York,2010-08-25,26.34164812086521,summer
New York,2010-08-26,23.281147559631982,summer
New York,2010-08-27,33.2135681644506,summer
New York,2010-08-28,27.458672873907744,summer
New York,2010-08-29,23.908085705916157,summer
New York,2010-08-30,28.86712511542227,summer
New York,2010-08-31,21.036835867370986,summer
New York,2010-09-01,19.483546695766957,autumn
New York,2010-09-02,12.875487905188272,autumn
New York,2010-09-03,22.98486820446068,autumn
New York,2010-09-04,14.912919421616133,autumn
New York,2010-09-05,18.88124231542684,autumn
New York,2010-09-06,8.971457290461279,autumn
New York,2010-09-07,7.489970652386604,autumn
New York,2010-09-08,14.69957152112696,autumn
New York,2010-09-09,8.410978400248954,autumn
New York,2010-09-10,15.395504879362361,autumn
New York,2010-09-11,8.457314706016472,autumn
New York,2010-09-12,12.987869443751002,autumn
New York,2010-09-13,17.267104067744533,autumn
New York,2010-09-14,23.788189614717048,autumn
New York,2010-09-15,25.497813324640966,autumn
New York,2010-09-16,20.39431992863074,autumn
New York,2010-09-17,21.79271632510145,autumn
New York,2010-09-18,6.432397365537412,autumn
New York,2010-09-19,13.781448130586176,autumn
New York,2010-09-20,21.99976074521091,autumn
New York,2010-09-21,9.898287167906009,autumn
New York,2010-09-22,20.660025881590983,autumn
New York,2010-09-23,18.74546237739577,autumn
New York,2010-09-24,15.624119228712074,autumn
New York,2010-09-25,10.215324521891542,autumn
New York,2010-09-26,11.645627546279526,autumn
New York,2010-09-27,13.785175864138889,autumn
New York,2010-09-28,15.063780973031726,autumn
New York,2010-09-29,25.773541871584925,autumn
New York,2010-09-30,8.321965008695685,autumn
New York,2010-10-01,13.88724948127647,autumn
New York,2010-10-02,13.563717138852837,autumn
New York,2010-10-03,14.019271793478772,autumn
New York,2010-10-04,20.032430684623677,autumn
New York,2010-10-05,19.940602248979793,autumn
New York,2010-10-06,11.208748131968118,autumn
New York,2010-10-07,12.991798657201358,autumn
New York,2010-10-08,16.94741444986673,autumn
New York,2010-10-09,14.109883199614915,autumn
New York,2010-10-10,9.751307267647903,autumn
New York,2010-10-11,14.852941363004822,autumn
New York,2010-10-12,14.999823943590824,autumn
New York,2010-10-13,27.33312367122144,autumn
New York,2010-10-14,11.595763186389169,autumn
New York,2010-10-15,4.680128581074047,autumn
New York,2010-10-16,13.178466689891952,autumn
New York,2010-10-17,19.903080440016005,autumn
New York,2010-10-18,16.85536313364181,autumn
New York,2010-10-19,10.010943275407678,autumn
New York,2010-10-20,13.848634878320226,autumn
New York,2010-10-21,6.37314007085852,autumn
New York,2010-10-22,19.28159571488324,autumn
New York,2010-10-23,15.90253059768396,autumn
New York,2010-10-24,19.20897783663346,autumn
New York,2010-10-25,9.952415720430746,autumn
New York,2010-10-26,7.517462530435511,autumn
New York,2010-10-27,11.875037845540032,autumn
New York,2010-10-28,21.910427054632752,autumn
New York,2010-10-29,12.152685994245273,autumn
New York,2010-10-30,18.450130282770587,autumn
New York,2010-10-31,14.171391574803462,autumn
New York,2010-11-01,7.574708703390157,autumn
New York,2010-11-02,15.636485897094184,autumn
New York,2010-11-03,20.313672379665736,autumn
New York,2010-11-04,17.53490906038997,autumn
New York,2010-11-05,13.151543810511269,autumn
New York,2010-11-06,19.742619659014274,autumn
New York,2010-11-07,3.641095529270558,autumn
New York,2010-11-08,17.842368507480273,autumn
New York,2010-11-09,14.559413098492964,autumn
New York,2010-11-10,15.027301414031783,autumn
New York,2010-11-11,20.56044332171598,autumn
New York,2010-11-12,11.293548704928007,autumn
New York,2010-11-13,10.195160998476403,autumn
New York,2010-11-14,14.675626145212558,autumn
New York,2010-11-15,15.763430707209809,autumn
New York,2010-11-16,13.292163018692396,autumn
New York,2010-11-17,4.310221388929669,autumn
New York,2010-11-18,11.565733147620929,autumn
New York,2010-11-19,11.53698267326646,autumn
New York,2010-11-20,19.32325711073982,autumn
New York,2010-11-21,19.10850653510923,autumn
New York,2010-11-22,16.828920064677554,autumn
New York,2010-11-23,26.10965179277015,autumn
New York,2010-11-24,19.062879368877777,autumn
New York,2010-11-25,11.746156479240247,autumn
New York,2010-11-26,16.600325686635095,autumn
New York,2010-11-27,20.74111023429367,autumn
New York,2010-11-28,11.464821575144464,autumn
New York,2010-11-29,15.684196368228722,autumn
New York,2010-11-30,21.759124093811323,autumn
New York,2010-12-01,5.066960962206533,winter
New York,2010-12-02,5.085676709431905,winter
New York,2010-12-03,5.91884337958664,winter
New York,2010-12-04,8.248862410814443,winter
New York,2010-12-05,2.317596413261452,winter
New York,2010-12-06,4.855309402973998,winter
New York,2010-12-07,-4.3345533290126745,winter
New York,2010-12-08,1.4079893169346995,winter
New York,2010-12-09,-2.832243180888849,winter
New York,2010-12-10,-0.3481366228284204,winter
New York,2010-12-11,-1.9824662484034565,winter
New York,2010-12-12,-0.07999101766805176,winter
New York,2010-12-13,4.27621422043888,winter
New York,2010-12-14,-0.6731735563972673,winter
New York,2010-12-15,-4.917573076482426,winter
New York,2010-12-16,-8.046722744567235,winter
New York,2010-12-17,-0.37156404039608937,winter
New York,2010-12-18,-3.7461258710265737,winter
New York,2010-12-19,11.661738900081414,winter
New York,2010-12-20,-6.1424053264024465,winter
New York,2010-12-21,-0.6788668873014649,winter
New York,2010-12-22,5.116399633451949,winter
New York,2010-12-23,0.7466634109840822,winter
New York,2010-12-24,-0.4253090983045279,winter
New York,2010-12-25,4.963968135874561,winter
New York,2010-12-26,-6.373151079623946,winter
New York,2010-12-27,-2.7318642473301162,winter
New York,2010-12-28,-3.1468089975007265,winter
New York,2010-12-29,-6.551311453170641,winter
New York,2010-12-30,10.188722013896193,winter
New York,2010-12-31,-6.793043069348958,winter
New York,2011-01-01,11.898188822716984,winter
New York,2011-01-02,0.7324139009886342,winter
New York,2011-01-03,-2.2550489498264095,winter
New York,2011-01-04,-2.5154002548073047,winter
New York,2011-01-05,4.33511996046265,winter
New York,2011-01-06,-2.821431690571394,winter
New York,2011-01-07,3.650698128554809,winter
New York,2011-01-08,3.2995008105952066,winter
New York,2011-01-09,4.856366225983944,winter
New York,2011-01-10,4.6383781362465895,winter
New York,2011-01-11,2.9518668081258204,winter
New York,2011-01-12,1.4708058049084576,winter
New York,2011-01-13,-3.285389313197493,winter
New York,2011-01-14,-3.1515883933131623,winter
New York,2011-01-15,3.8228135278171167,winter
New York,2011-01-16,3.0053580754089992,winter
New York,2011-01-17,-5.673190311891351,winter
New York,2011-01-18,-3.732531483391686,winter
New York,2011-01-19,-0.29204381594751605,winter
New York,2011-01-20,-5.428753226843426,winter
New York,2011-01-21,-5.294953622950076,winter
New York,2011-01-22,2.0528450884598435,winter
New York,2011-01-23,1.2278958255141053,winter
New York,2011-01-24,-5.882328224857312,winter
New York,2011-01-25,9.912690251777791,winter
New York,2011-01-26,2.1873821799235325,winter
New York,2011-01-27,-3.0742110757073196,winter
New York,2011-01-28,11.522299149922679,winter
New York,2011-01-29,5.148475194818345,winter
New York,2011-01-30,0.495688248103821,winter
New York,2011-01-31,6.8451658599494,winter
New York,2011-02-01,-1.230889217473844,winter
New York,2011-02-02,-2.281259424925193,winter
New York,2011-02-03,3.428214631427873,winter
New York,2011-02-04,1.0596356585440156,winter
New York,2011-02-05,1.7832470382217904,winter
New York,2011-02-06,-6.9835922911804165,winter
New York,2011-02-07,-5.794068674232536,winter
New York,2011-02-08,7.1411826757261405,winter
New York,2011-02-09,3.5784123422151555,winter
New York,2011-02-10,1.4801923164097701,winter
New York,2011-02-11,1.246119766103231,winter
New York,2011-02-12,1.0841423954697977,winter
New York,2011-02-13,0.36328127283058853,winter
New York,2011-02-14,0.6514502890062696,winter
New York,2011-02-15,3.1085432728263966,winter
New York,2011-02-16,-1.8023824553859158,winter
New York,2011-02-17,-3.9239066110949916,winter
New York,2011-02-18,7.758521136025667,winter
New York,2011-02-19,6.852629556634375,winter
New York,2011-02-20,-5.954100895265099,winter
New York,2011-02-21,-3.450050312116847,winter
New York,2011-02-22,1.1737730982923469,winter
New York,2011-02-23,3.941943460187005,winter
New York,2011-02-24,2.6721977158972643,winter
New York,2011-02-25,0.8456273366518096,winter
New York,2011-02-26,5.349300350017188,winter
New York,2011-02-27,1.808347405254923,winter
New York,2011-02-28,-2.603531835497876,winter
New York,2011-03-01,2.2303720647680256,spring
New York,2011-03-02,14.048328222591188,spring
New York,2011-03-03,4.66462994082258,spring
New York,2011-03-04,7.361917884065046,spring
New York,2011-03-05,10.897688843474164,spring
New York,2011-03-06,14.344012767536388,spring
New York,2011-03-07,6.48307788433792,spring
New York,2011-03-08,4.051755184095952,spring
New York,2011-03-09,9.289600213302185,spring
New York,2011-03-10,3.8965579337229794,spring
New York,2011-03-11,10.96305886403253,spring
New York,2011-03-12,6.684148514237798,spring
New York,2011-03-13,11.11582985203742,spring
New York,2011-03-14,2.444997793843134,spring
New York,2011-03-15,7.125639204492241,spring
New York,2011-03-16,12.426521215468883,spring
New York,2011-03-17,17.459529883031983,spring
New York,2011-03-18,14.531956577181454,spring
New York,2011-03-19,12.03714835482834,spring
New York,2011-03-20,9.516295112214314,spring
New York,2011-03-21,12.920134879968295,spring
New York,2011-03-22,9.476578185070288,spring
New York,2011-03-23,17.367169253501444,spring
New York,2011-03-24,10.084713732688096,spring
New York,2011-03-25,-1.614270731181687,spring
New York,2011-03-26,1.8974584425286203,spring
New York,2011-03-27,11.672914568607489,spring
New York,2011-03-28,7.5553501746614025,spring
New York,2011-03-29,18.418299903572155,spring
New York,2011-03-30,0.19956584221342766,spring
New York,2011-03-31,6.3826184095542775,spring
New York,2011-04-01,0.2687312700952713,spring
New York,2011-04-02,6.957551984224086,spring
New York,2011-04-03,7.2949447444272595,spring
New York,2011-04-04,12.064418078523705,spring
New York,2011-04-05,6.907686670088163,spring
New York,2011-04-06,16.043774619501008,spring
New York,2011-04-07,12.715411937517196,spring
New York,2011-04-08,12.967715364517245,spring
New York,2011-04-09,11.642089386446472,spring
New York,2011-04-10,2.9566230231271016,spring
New York,2011-04-11,15.400263270836499,spring
New York,2011-04-12,19.18075894383251,spring
New York,2011-04-13,15.943887088017057,spring
New York,2011-04-14,21.390176881179606,spring
New York,2011-04-15,17.185063720868857,spring
New York,2011-04-16,10.633021740177805,spring
New York,2011-04-17,17.28235904582823,spring
New York,2011-04-18,9.352190467062183,spring
New York,2011-04-19,11.148306671173481,spring
New York,2011-04-20,10.978549924564943,spring
New York,2011-04-21,-3.077318873871551,spring
New York,2011-04-22,8.79069348279303,spring
New York,2011-04-23,26.817680635806944,spring
New York,2011-04-24,17.20772200393079,spring
New York,2011-04-25,11.0541789323658,spring
New York,2011-04-26,1.9825344954984079,spring
New York,2011-04-27,12.015639829011125,spring
New York,2011-04-28,11.678514325774152,spring
New York,2011-04-29,7.028482604453357,spring
New York,2011-04-30,10.27781579514553,spring
New York,2011-05-01,2.788546814806211,spring
New York,2011-05-02,15.935023854328207,spring
New York,2011-05-03,11.321865802065899,spring
New York,2011-05-04,6.663516465017906,spring
New York,2011-05-05,9.181883678402176,spring
New York,2011-05-06,14.334363531691155,spring
New York,2011-05-07,2.1537054511593876,spring
New York,2011-05-08,4.082371367551786,spring
New York,2011-05-09,16.433958249802146,spring
New York,2011-05-10,7.623707602038591,spring
New York,2011-05-11,0.8947848376015415,spring
New York,2011-05-12,9.355169091024983,spring
New York,2011-05-13,8.096423109798295,spring
New York,2011-05-14,17.405569045419014,spring
New York,2011-05-15,13.196852971041032,spring
New York,2011-05-16,6.913933946010439,spring
New York,2011-05-17,15.35156857785941,spring
New York,2011-05-18,14.924467856741401,spring
New York,2011-05-19,13.747279372590079,spring
New York,2011-05-20,9.63172794760836,spring
New York,2011-05-21,19.625810672650324,spring
New York,2011-05-22,15.416374295850908,spring
New York,2011-05-23,4.457701442013654,spring
New York,2011-05-24,16.172568607353863,spring
New York,2011-05-25,7.3051111400337705,spring
New York,2011-05-26,6.771062431577534,spring
New York,2011-05-27,11.414586376058276,spring
New York,2011-05-28,7.498183024262865,spring
New York,2011-05-29,15.841517477346574,spring
New York,2011-05-30,9.837460982505169,spring
New York,2011-05-31,17.699532528546033,spring
New York,2011-06-01,22.68580902016857,summer
New York,2011-06-02,25.897900719098686,summer
New York,2011-06-03,22.541680115735204,summer
New York,2011-06-04,28.322818383587336,summer
New York,2011-06-05,25.822687373997894,summer
New York,2011-06-06,21.286890248791323,summer
New York,2011-06-07,21.120276166318593,summer
New York,2011-06-08,27.974913805779345,summer
New York,2011-06-09,20.260483217201255,summer
New York,2011-06-10,22.179091186002196,summer
New York,2011-06-11,17.869141864222485,summer
New York,2011-06-12,25.289086986829567,summer
New York,2011-06-13,26.683465236509264,summer
New York,2011-06-14,36.5687680757859,summer
New York,2011-06-15,28.754407428947882,summer
New York,2011-06-16,21.473567658489017,summer
New York,2011-06-17,23.491579217221854,summer
New York,2011-06-18,25.543854003222418,summer
New York,2011-06-19,32.662403407140175,summer
New York,2011-06-20,23.822471773059817,summer
New York,2011-06-21,19.557433297839392,summer
New York,2011-06-22,17.649493724265117,summer
New York,2011-06-23,27.235141442810917,summer
New York,2011-06-24,26.412231421869535,summer
New York,2011-06-25,18.73256801561543,summer
New York,2011-06-26,28.33343247419567,summer
New York,2011-06-27,22.227738826255383,summer
New York,2011-06-28,21.906143064434627,summer
New York,2011-06-29,20.200578941635676,summer
New York,2011-06-30,23.09385330868013,summer
New York,2011-07-01,19.924055153525558,summer
New York,2011-07-02,28.559915123780602,summer
New York,2011-07-03,19.12864181689541,summer
New York,2011-07-04,20.605505692676335,summer
New York,2011-07-05,28.978251399661165,summer
New York,2011-07-06,24.152369620240137,summer
New York,2011-07-07,39.99587409090773,summer
New York,2011-07-08,23.999945841871785,summer
New York,2011-07-09,24.164440990725208,summer
New York,2011-07-10,20.145529040075946,summer
New York,2011-07-11,10.02655563779376,summer
New York,2011-07-12,21.574133206566476,summer
New York,2011-07-13,20.475538136268554,summer
New York,2011-07-14,24.649135420694932,summer
New York,2011-07-15,18.766269523304413,summer
New York,2011-07-16,20.540584405894755,summer
New York,2011-07-17,33.581246272488315,summer
New York,2011-07-18,22.385829105446383,summer
New York,2011-07-19,29.661306166284305,summer
New York,2011-07-20,20.403756154770534,summer
New York,2011-07-21,22.48317357452928,summer
New York,2011-07-22,29.12615142100131,summer
New York,2011-07-23,29.371298953750067,summer
New York,2011-07-24,24.407358419167842,summer
New York,2011-07-25,33.07702212685117,summer
New York,2011-07-26,27.09701927503716,summer
New York,2011-07-27,19.31386866764079,summer
New York,2011-07-28,26.6712045346396,summer
New York,2011-07-29,22.561168309280983,summer
New York,2011-07-30,23.92548756132212,summer
New York,2011-07-31,30.18507934307183,summer
New York,2011-08-01,31.359185868784834,summer
New York,2011-08-02,18.35501085770737,summer
New York,2011-08-03,29.588018543298993,summer
New York,2011-08-04,33.28843582874724,summer
New York,2011-08-05,17.667659650453835,summer
New York,2011-08-06,34.69724604519227,summer
New York,2011-08-07,21.86038249146194,summer
New York,2011-08-08,23.542221535051787,summer
New York,2011-08-09,30.031045275088236,summer
New York,2011-08-10,32.15742437464758,summer
New York,2011-08-11,27.79553758893248,summer
New York,2011-08-12,24.442286827984223,summer
New York,2011-08-13,29.164544718666438,summer
New York,2011-08-14,29.540858312204207,summer
New York,2011-08-15,26.454006184711453,summer
New York,2011-08-16,26.86662330921796,summer
New York,2011-08-17,27.429920318335434,summer
New York,2011-08-18,18.53752895837235,summer
New York,2011-08-19,23.296365024504148,summer
New York,2011-08-20,16.445038455496004,summer
New York,2011-08-21,30.698245758747785,summer
New York,2011-08-22,30.42434020515837,summer
New York,2011-08-23,25.07801042929384,summer
New York,2011-08-24,19.475199021184583,summer
New York,2011-08-25,26.47790459626738,summer
New York,2011-08-26,31.90596731884559,summer
New York,2011-08-27,35.21757959028624,summer
New York,2011-08-28,21.56058125388114,summer
New York,2011-08-29,28.738461981662837,summer
New York,2011-08-30,28.851779267242076,summer
New York,2011-08-31,20.807521885486416,summer
New York,2011-09-01,13.025244814889952,autumn
New York,2011-09-02,16.65674423275959,autumn
New York,2011-09-03,19.062253235528416,autumn
New York,2011-09-04,12.029253094261616,autumn
New York,2011-09-05,13.542801580274507,autumn
New York,2011-09-06,23.394595338787404,autumn
New York,2011-09-07,12.118501974342802,autumn
New York,2011-09-08,15.82295351588936,autumn
New York,2011-09-09,16.73651919801597,autumn
New York,2011-09-10,9.693012536058887,autumn
New York,2011-09-11,17.963208014693866,autumn
New York,2011-09-12,14.88955779934219,autumn
New York,2011-09-13,14.576005024144008,autumn
New York,2011-09-14,18.446858369554395,autumn
New York,2011-09-15,8.937473469309602,autumn
New York,2011-09-16,14.495718964723414,autumn
New York,2011-09-17,9.720426163441896,autumn
New York,2011-09-18,14.561469852630735,autumn
New York,2011-09-19,9.23751955478141,autumn
New York,2011-09-20,14.691483711240659,autumn
New York,2011-09-21,13.205988318166465,autumn
New York,2011-09-22,13.612081649698455,autumn
New York,2011-09-23,15.489840488058972,autumn
New York,2011-09-24,10.04087315213756,autumn
New York,2011-09-25,12.60813248935133,autumn
New York,2011-09-26,13.385290655299578,autumn
New York,2011-09-27,16.929218576701246,autumn
New York,2011-09-28,14.401688807500458,autumn
New York,2011-09-29,18.05619893154796,autumn
New York,2011-09-30,16.202360439872965,autumn
New York,2011-10-01,21.036129837788145,autumn
New York,2011-10-02,14.83733062269049,autumn
New York,2011-10-03,7.398654251654913,autumn
New York,2011-10-04,17.651456473914884,autumn
New York,2011-10-05,18.42283646839556,autumn
New York,2011-10-06,20.050516358384883,autumn
New York,2011-10-07,16.204617798814535,autumn
New York,2011-10-08,20.00682561770715,autumn
New York,2011-10-09,10.675330209580903,autumn
New York,2011-10-10,13.513955959371538,autumn
New York,2011-10-11,19.161234025178224,autumn
New York,2011-10-12,16.588127128653227,autumn
